group_size,group_similarity,group_members,avg_similarity
4,random,"[7131, 517, 1640, 1699]",-0.0017891069281300378
4,random,"[2089, 267, 3937, 10480]",-0.0018607952054599138
4,random,"[9854, 3282, 3266, 5342]",-0.0014945817893624236
4,random,"[1035, 7239, 14715, 782]",-0.0012406947890818878
4,random,"[14582, 10523, 3210, 2707]",-0.001496246723101974
4,random,"[5282, 553, 1540, 1674]",-0.0021151477428739515
4,random,"[1629, 9788, 8883, 2894]",0.10337249922008675
4,random,"[10951, 460, 3765, 8726]",-0.00175374389548281
4,random,"[4368, 5621, 1759, 7757]",-0.0014811074850866119
4,random,"[13253, 13532, 13311, 4043]",-0.0012406947890818934
4,random,"[4427, 2916, 12437, 7543]",-0.0017652691145539278
4,random,"[4937, 5732, 8504, 8181]",-0.0013054997954699773
4,random,"[1778, 8928, 1859, 1411]",-0.0014981958332917905
4,random,"[3934, 10307, 3224, 13960]",-0.0012406947890818859
4,random,"[6162, 2418, 308, 4639]",-0.0017862087228919183
4,random,"[9200, 4445, 4663, 151]",-0.0012406947890818809
4,random,"[12684, 3038, 4696, 6887]",-0.0012406947890818908
4,random,"[8839, 6264, 11889, 5141]",-0.0012406947890818804
4,random,"[8187, 8350, 302, 13839]",-0.0012406947890818822
4,random,"[13987, 10218, 11180, 8499]",-0.0016854463049546001
4,random,"[3633, 14218, 5039, 5063]",-0.001489351422099634
4,random,"[10295, 14868, 8894, 9032]",-0.0014981958332918027
4,random,"[1591, 2349, 4665, 1542]",-0.001789597013777652
4,random,"[8830, 7335, 394, 7543]",-0.0014976730963992596
4,random,"[5105, 8567, 4443, 5258]",0.16563275434243102
4,random,"[1722, 2429, 5877, 1274]",-0.0012406947890818904
4,random,"[4883, 2537, 4778, 2972]",-0.0014756614640923764
4,random,"[10241, 5241, 136, 8344]",-0.002736758068763627
4,random,"[1948, 4369, 12293, 6267]",-0.001240694789081882
4,random,"[3140, 2819, 11717, 6916]",-0.0012406947890818804
4,random,"[11705, 609, 9091, 2018]",-0.0014600736393945782
4,random,"[3383, 776, 1293, 2858]",-0.0012406947890818889
4,random,"[6287, 7966, 676, 2941]",-0.0014962467231019831
4,random,"[4827, 1153, 2766, 3184]",0.16563275434243174
4,random,"[5165, 11559, 6386, 2894]",-0.001693932056647051
4,random,"[3323, 1293, 12035, 9407]",-0.0012406947890818757
4,random,"[12838, 208, 9281, 14304]",-0.0012406947890818711
4,random,"[4778, 3774, 11495, 2811]",-0.002134946446376032
4,random,"[12792, 2117, 10272, 499]",0.16563275434243174
4,random,"[5735, 7467, 262, 11011]",-0.0014981958332918076
4,random,"[5165, 977, 391, 1617]",-0.0019160859836816625
4,random,"[6804, 562, 554, 3]",-0.0012406947890818848
4,random,"[7466, 10809, 1592, 2696]",-0.0012406947890818846
4,random,"[9178, 8580, 6196, 5120]",-0.001240694789081886
4,random,"[594, 6855, 8284, 671]",-0.0012406947890818874
4,random,"[10564, 1357, 5739, 4698]",-0.001694432613708755
4,random,"[2766, 8161, 9786, 5773]",-0.001496246723101972
4,random,"[11248, 1365, 2501, 505]",-0.002365401815662073
4,random,"[12478, 12350, 5133, 1944]",-0.0019923693124363354
4,random,"[4474, 9300, 1659, 11302]",-0.0018570327591591477
4,random,"[8960, 217, 1788, 14770]",-0.0014976730963992709
4,random,"[13663, 2739, 11437, 12917]",-0.0014811074850866097
4,random,"[1909, 4562, 11669, 8831]",-0.0012406947890818887
4,random,"[10552, 1172, 2073, 8513]",0.16518610757931307
4,random,"[1993, 5933, 66, 2627]",-0.003356497823448355
4,random,"[4034, 2915, 4029, 682]",-0.0017886986594888184
4,random,"[543, 864, 722, 2822]",-0.0014962467231019684
4,random,"[13445, 4802, 1249, 10201]",-0.0016750316061663738
4,random,"[2803, 3966, 10336, 14670]",-0.0012406947890818661
4,random,"[769, 4301, 10462, 2198]",-0.0016961561796203335
4,random,"[7017, 9712, 14584, 7903]",-0.0012406947890818865
4,random,"[11235, 12254, 2697, 11481]",-0.0012406947890818772
4,random,"[10523, 2793, 10350, 5062]",-0.0012406947890818852
4,random,"[11223, 6092, 4739, 5820]",-0.0027379875621904213
4,random,"[4294, 7045, 395, 2536]",-0.0019962896319211548
4,random,"[2920, 12386, 959, 9808]",-0.001497199765380051
4,random,"[4260, 4883, 4936, 4562]",-0.0014914003326056697
4,random,"[6292, 11749, 9399, 8280]",-0.0012406947890818895
4,random,"[2019, 6411, 2227, 3725]",-0.0012406947890818843
4,random,"[4110, 2692, 7125, 5871]",-0.0014956037222764753
4,random,"[8392, 9000, 2202, 4186]",-0.001492813462243921
4,random,"[2229, 6575, 11489, 13755]",-0.0014862226902073745
4,random,"[1653, 8181, 8724, 5266]",-0.0017887798903171446
4,random,"[9069, 3411, 1722, 10556]",0.16563275434243174
4,random,"[12925, 11892, 10918, 2816]",-0.0016934667409320015
4,random,"[8646, 2118, 864, 11686]",-0.001240694789081886
4,random,"[1603, 1323, 4147, 1958]",-0.002012290270641447
4,random,"[3544, 2048, 11310, 12386]",-0.0012406947890818982
4,random,"[2661, 3325, 381, 4161]",-0.001498195833291801
4,random,"[8825, 4824, 6497, 9816]",-0.0018998109073334322
4,random,"[6141, 9369, 317, 5769]",-0.0021571569352452024
4,random,"[12923, 14793, 1670, 7316]",-0.001496246723101986
4,random,"[3604, 2826, 8200, 12978]",-0.0012406947890818813
4,random,"[3314, 7225, 8600, 420]",-0.0012406947890818934
4,random,"[7937, 7856, 4003, 2993]",-0.0016758098910736546
4,random,"[6747, 7889, 4245, 4208]",-0.0016913888435184437
4,random,"[948, 1535, 906, 10188]",-0.0017885124107990466
4,random,"[13982, 2522, 9728, 7159]",-0.0012406947890818904
4,random,"[8929, 9803, 2627, 4963]",-0.002015261294189564
4,random,"[7918, 2871, 13454, 6492]",-0.0014966772406632195
4,random,"[10609, 4852, 5959, 5327]",-0.0012406947890818856
4,random,"[725, 9956, 11906, 2479]",-0.001240694789081895
4,random,"[2851, 2273, 2782, 4800]",-0.0012406947890818841
4,random,"[8504, 12076, 7063, 4963]",-0.001775534606107434
4,random,"[780, 9865, 3664, 1753]",-0.0014966772406631898
4,random,"[3012, 2917, 8705, 7756]",0.16563275434243174
4,random,"[3874, 6531, 5454, 5258]",-0.0012406947890818802
4,random,"[4399, 13839, 9525, 7810]",-0.001496246723101968
4,random,"[2696, 3817, 4928, 387]",-0.0012406947890819036
4,random,"[1220, 11278, 1758, 6450]",-0.0012406947890818837
4,random,"[14205, 2346, 1136, 4280]",-0.001240694789081874
4,random,"[3894, 11592, 5976, 2519]",-0.0012406947890818878
4,random,"[40, 474, 2688, 11912]",-0.001481107485086605
4,random,"[3396, 11637, 676, 1453]",-0.0012406947890818921
4,random,"[7197, 9394, 13629, 24]",-0.001980625355427594
4,random,"[9824, 4434, 377, 11916]",-0.002192662758237102
4,random,"[5359, 4358, 510, 2663]",-0.0012406947890818783
4,random,"[2377, 7410, 9277, 6736]",-0.0014981958332918115
4,random,"[2377, 10673, 157, 1614]",-0.0012406947890818848
4,random,"[5357, 3721, 8582, 3464]",-0.0013875002669247027
4,random,"[10190, 7155, 3229, 6306]",-0.001240694789081867
4,random,"[984, 6496, 5633, 11979]",0.11657241917869889
4,random,"[845, 4525, 236, 5359]",-0.0014901263862305096
4,random,"[1177, 1999, 8651, 646]",-0.0014671909825514672
4,random,"[12978, 1007, 1258, 10957]",-0.001453044112441605
4,random,"[3954, 12792, 11293, 1695]",0.10717083573657889
4,random,"[2892, 1989, 7227, 2125]",-0.0018564870588643411
4,random,"[3166, 6048, 9364, 4146]",-0.0016855178546632892
4,random,"[10636, 10603, 3290, 5406]",-0.0017641713012063423
4,random,"[12625, 919, 6046, 4229]",-0.001467190982551436
4,random,"[402, 11159, 109, 3817]",-0.0012406947890818934
4,random,"[3423, 817, 8033, 1042]",-0.0012406947890818882
4,random,"[12300, 7410, 4774, 11892]",-0.0014981958332918254
4,random,"[857, 11621, 10218, 8913]",-0.0014352695888794579
4,random,"[3522, 3464, 7331, 5401]",-0.0018770305086960783
4,random,"[8018, 4182, 11475, 1634]",-0.0014956037222764766
4,random,"[14950, 14582, 1505, 9982]",-0.00124069478908188
4,random,"[3777, 6445, 10604, 6967]",-0.0012406947890818633
4,random,"[7555, 355, 9310, 14817]",-0.001777695931006261
4,random,"[7224, 2124, 2118, 1274]",-0.0012406947890818848
4,random,"[11618, 10260, 5937, 5707]",-0.0014893514220996348
4,random,"[7148, 9791, 327, 933]",-0.002097719687066929
4,random,"[2031, 132, 12782, 3817]",-0.0012406947890818904
4,random,"[2682, 8657, 3613, 749]",-0.001498195833291819
4,random,"[2383, 12925, 10636, 1015]",-0.0017875900643298849
4,random,"[5174, 1254, 11825, 308]",-0.0017151728755323533
4,random,"[1002, 4110, 1131, 1334]",-0.0017875754664539757
4,random,"[67, 9714, 8236, 9077]",-0.001240694789081901
4,random,"[2377, 12992, 65, 3056]",-0.0012406947890818785
4,random,"[3140, 5969, 1483, 8274]",-0.0012406947890818878
4,random,"[11749, 139, 1741, 101]",-0.001855408675937811
4,random,"[6452, 73, 6172, 12852]",-0.0014893514220995988
4,random,"[5446, 3423, 7196, 5804]",-0.0012406947890818956
4,random,"[6340, 4365, 7784, 940]",-0.0016867835433862892
4,random,"[12013, 4029, 8161, 6953]",-0.0012406947890818878
4,random,"[12185, 3357, 7552, 11327]",-0.0012406947890818817
4,random,"[10108, 10316, 646, 8069]",-0.0014671909825514403
4,random,"[6557, 853, 10464, 13437]",-0.0012406947890818765
4,random,"[13812, 4663, 12350, 11102]",-0.0012406947890818904
4,random,"[1969, 11898, 2875, 10837]",-0.0017712827012223615
4,random,"[2546, 14904, 9333, 9402]",-0.001240694789081876
4,random,"[2118, 27, 2389, 1770]",-0.001693177397834932
4,random,"[11011, 454, 11470, 12935]",-0.0014914003326056777
4,random,"[4023, 5933, 3599, 15]",-0.0014981958332917931
4,random,"[6526, 4941, 6507, 1920]",-0.0014981958332917933
4,random,"[1254, 5683, 3625, 4379]",-0.0012406947890818793
4,random,"[14735, 14909, 6120, 13504]",-0.0012406947890818817
4,random,"[10350, 7087, 6738, 4379]",0.16518793127685036
4,random,"[7399, 4620, 1736, 11476]",0.13744557112898587
4,random,"[859, 9563, 1993, 6119]",-0.0020273850556236745
4,random,"[4023, 8777, 13076, 4245]",-0.0012406947890818939
4,random,"[261, 13502, 14965, 151]",-0.0014811074850866104
4,random,"[3850, 1551, 3804, 8269]",-0.002012244442104566
4,random,"[8679, 190, 11203, 10398]",-0.0017766187668375793
4,random,"[5130, 5695, 1845, 11326]",-0.0014862226902073643
4,random,"[7287, 4049, 8936, 6496]",-0.0014959594355180383
4,random,"[2047, 8170, 12076, 1762]",-0.0020058689527473754
4,random,"[406, 512, 9827, 3961]",-0.0014956037222764642
4,random,"[628, 540, 1813, 10861]",-0.0012406947890818796
4,random,"[12488, 4365, 181, 3774]",-0.0013728488183637822
4,random,"[3082, 9188, 1534, 4665]",-0.001240694789081889
4,random,"[8458, 13688, 1354, 2006]",-0.0037545038471518515
4,random,"[6306, 4752, 11556, 10078]",-0.0012406947890818722
4,random,"[811, 2840, 5958, 1236]",-0.0012406947890818872
4,random,"[208, 3941, 6132, 7257]",-0.0012406947890818822
4,random,"[294, 10735, 2509, 1703]",-0.0014811074850866128
4,random,"[3298, 2065, 12917, 2098]",-0.001696156179620336
4,random,"[2496, 13629, 5485, 9373]",-0.0014719232489795698
4,random,"[8284, 13809, 14618, 1230]",-0.0012406947890818908
4,random,"[14746, 1903, 3005, 1038]",-0.0018551123921195561
4,random,"[6262, 8497, 8715, 14820]",-0.001240694789081884
4,random,"[3943, 6383, 9642, 1612]",0.11657241917870086
4,random,"[11310, 37, 12678, 1038]",0.1644164683282488
4,random,"[9588, 13654, 1249, 5339]",-0.0012406947890818748
4,random,"[4203, 7939, 6092, 12852]",-0.001488265560957139
4,random,"[8387, 4474, 1785, 5535]",-0.0014928134622439174
4,random,"[1387, 44, 9585, 8831]",0.09766526401009734
4,random,"[1365, 4952, 3719, 4620]",0.13693307481201253
4,random,"[952, 2009, 2982, 2830]",-0.0017806649858762124
4,random,"[8053, 479, 6770, 10204]",-0.0012406947890818817
4,random,"[6618, 6980, 9399, 10815]",-0.0012406947890819002
4,random,"[3547, 2804, 12107, 1732]",-0.0013728488183637779
4,random,"[5361, 10120, 2911, 13315]",-0.0012406947890818943
4,random,"[3301, 1919, 13897, 10166]",-0.001240694789081889
4,random,"[13291, 8459, 7546, 1674]",-0.0020978482259327116
4,random,"[9000, 10398, 950, 2383]",-0.0017790480327067157
4,random,"[6322, 7792, 13502, 2735]",-0.0016821459207535694
4,random,"[8424, 1023, 11042, 6860]",-0.001496246723101966
4,random,"[8470, 11793, 6479, 7797]",-0.0012406947890818895
4,random,"[11495, 4231, 1592, 438]",-0.0017906393313137936
4,random,"[1009, 1579, 11025, 972]",-0.0017913257247963667
4,random,"[10697, 6278, 4459, 1614]",-0.0012406947890818885
4,random,"[11042, 464, 9069, 2235]",-0.0012406947890818772
4,random,"[11192, 1961, 7434, 1640]",-0.0017527861120786757
4,random,"[8008, 12317, 5525, 8425]",0.16537720240840928
4,random,"[13668, 5832, 8184, 566]",-0.001489351422099617
4,random,"[9240, 11563, 5466, 11891]",-0.0016857276103966477
4,random,"[609, 402, 3113, 6133]",-0.0019406145545316136
4,random,"[7524, 10470, 872, 1301]",-0.0012406947890818824
4,random,"[3669, 9091, 8173, 10598]",-0.0014737999330658145
4,random,"[4274, 10535, 12624, 296]",-0.001497492655545615
4,random,"[8256, 2861, 11, 14536]",-0.0012406947890818889
4,random,"[2865, 11927, 5094, 12495]",-0.001240694789081885
4,random,"[9690, 6325, 9816, 3350]",-0.001498002238374446
4,random,"[2999, 7683, 9629, 9069]",-0.0012406947890818817
4,random,"[11096, 10258, 1002, 10442]",-0.0012406947890818908
4,random,"[7874, 9201, 11132, 1062]",-0.0012406947890818917
4,random,"[13588, 6808, 3211, 4214]",-0.0017887798903171617
4,random,"[4862, 2034, 3448, 6858]",-0.0012406947890818807
4,random,"[8876, 14618, 2729, 2574]",-0.0014969794886914014
4,random,"[644, 2404, 1285, 3590]",-0.0014893514220996175
4,random,"[2911, 146, 10225, 6941]",-0.0012406947890818874
4,random,"[6264, 1006, 6804, 7621]",-0.0012406947890818848
4,random,"[4560, 8008, 3409, 2258]",-0.0017889631970288266
4,random,"[864, 13110, 9409, 6725]",-0.0012406947890818865
4,random,"[3725, 4176, 13044, 4008]",-0.0014981958332917955
4,random,"[398, 4903, 7001, 2358]",-0.001498050410026032
4,random,"[192, 4819, 11831, 13988]",-0.0012406947890818733
4,random,"[1035, 12624, 14420, 2367]",-0.0014974926555456284
4,random,"[5551, 14052, 11661, 5629]",-0.0012406947890818822
4,random,"[5148, 14701, 6134, 13519]",0.16563275434242994
4,random,"[4908, 10765, 8673, 3396]",-0.0012406947890818939
4,random,"[6161, 11050, 5155, 11199]",-0.0024471966241132654
4,random,"[797, 4839, 5729, 8883]",-0.00200811729323106
4,random,"[6471, 1923, 4115, 960]",-0.0016862950783395976
4,random,"[4554, 9063, 6488, 14021]",-0.0012406947890818956
4,random,"[4436, 2377, 12215, 11093]",-0.0012406947890818943
4,random,"[594, 1258, 5361, 1120]",-0.0019441628876484265
4,random,"[11769, 1398, 5937, 368]",-0.0012406947890818846
4,random,"[11549, 395, 3048, 11928]",-0.0020035689157225454
4,random,"[3142, 3099, 14164, 7392]",-0.001498195833291798
4,random,"[5825, 5359, 8340, 2952]",-0.0017299555643756114
4,random,"[290, 3012, 1035, 454]",-0.0014914003326056732
4,random,"[13490, 1857, 2194, 14618]",-0.001240694789081883
4,random,"[444, 2882, 7237, 111]",-0.0018446673569692184
4,random,"[4410, 1359, 11335, 4339]",-0.002014590958624171
4,random,"[2133, 5903, 12888, 4675]",-0.0012406947890818989
4,random,"[13499, 832, 4190, 1309]",-0.002330845049005488
4,random,"[121, 3496, 1999, 3352]",-0.0012406947890819004
4,random,"[12386, 5340, 6550, 3035]",-0.00124069478908188
4,random,"[1970, 9951, 8387, 2934]",-0.0014980604338104104
4,random,"[9645, 7563, 255, 1434]",-0.0014893514220996357
4,random,"[6564, 3290, 11769, 3882]",-0.0012406947890818882
4,random,"[1894, 255, 5145, 7887]",-0.0017805740384737587
4,random,"[6166, 1035, 10552, 3634]",-0.0012406947890818822
4,random,"[10318, 9902, 12811, 1078]",-0.0016314983446664355
4,random,"[7299, 6306, 2909, 12678]",-0.0014956037222764666
4,random,"[4963, 2306, 153, 1970]",-0.0031849176701009316
4,random,"[5122, 4198, 9403, 2388]",-0.001693466740931995
4,random,"[1753, 1661, 692, 14021]",-0.0014893514220996112
4,random,"[4260, 2822, 2982, 7918]",0.09647196535480589
4,random,"[14205, 4811, 3383, 5969]",-0.0012406947890818865
4,random,"[1610, 327, 13465, 4807]",-0.0017810949830824154
4,random,"[12932, 7330, 3848, 3144]",-0.001677743029994242
4,random,"[2076, 671, 5133, 5963]",0.1162987420458063
4,random,"[9811, 12432, 1196, 13829]",-0.0016934667409320007
4,random,"[979, 12214, 1243, 11742]",-0.0012406947890818856
4,random,"[8670, 14304, 10733, 6322]",-0.0016821459207535484
4,random,"[3673, 4482, 5003, 1220]",-0.0012406947890818895
4,random,"[92, 7409, 8353, 9629]",-0.0012406947890818787
4,random,"[276, 10535, 201, 9567]",-0.0014893514220996214
4,random,"[4356, 11415, 5129, 1544]",-0.00124069478908189
4,random,"[2967, 2212, 253, 11793]",-0.0012406947890818885
4,random,"[7410, 10727, 4230, 12058]",-0.0014981958332917912
4,random,"[2433, 5293, 9816, 2507]",-0.0012406947890818726
4,random,"[820, 815, 2490, 3079]",-0.001740332244310129
4,random,"[2826, 2443, 5098, 2107]",-0.0016916875904541835
4,random,"[6111, 4601, 7351, 11039]",-0.001240694789081894
4,random,"[1638, 10636, 3356, 11269]",-0.0014968621115851654
4,random,"[1543, 5570, 4343, 671]",-0.0012406947890818917
4,random,"[14190, 6178, 3128, 14127]",-0.0019985126204000174
4,random,"[1538, 4189, 4998, 5275]",0.0901345220768442
4,random,"[5403, 4970, 2353, 1714]",-0.0014956037222764833
4,random,"[934, 10268, 2589, 6321]",-0.0012406947890818843
4,random,"[7872, 7254, 6667, 11232]",-0.0012406947890818917
4,random,"[14209, 9520, 13688, 722]",-0.001763478216587634
4,random,"[13058, 2452, 8967, 3634]",-0.0014981958332917896
4,random,"[7810, 13814, 1516, 4467]",-0.0014962467231019764
4,random,"[9786, 11393, 8244, 9791]",0.06543772604785872
4,random,"[949, 3547, 6249, 14715]",-0.001240694789081895
4,random,"[5714, 5248, 3499, 3609]",-0.0012406947890818906
4,random,"[419, 3368, 3595, 2733]",-0.001240694789081889
4,random,"[301, 31, 5093, 4936]",-0.0014845656795274876
4,random,"[1856, 1591, 4410, 407]",-0.0016873415522005626
4,random,"[3417, 3118, 4803, 10811]",-0.0017846701361594107
4,random,"[993, 12293, 2451, 8274]",-0.0012406947890818856
4,random,"[1758, 6531, 10839, 527]",-0.0012406947890819073
4,random,"[2882, 1726, 4968, 3764]",-0.0018446673569691896
4,random,"[13848, 3158, 4572, 124]",-0.0014981958332918046
4,random,"[6399, 6717, 1406, 2044]",-0.0017843038308060974
4,random,"[4547, 5945, 6119, 2615]",-0.001496677240663205
4,random,"[424, 1177, 1172, 2811]",0.05336582187127731
4,random,"[4706, 4562, 10007, 2359]",-0.0017461101111509987
4,random,"[718, 12060, 3333, 14868]",-0.0014962467231019799
4,random,"[6249, 4124, 1285, 1414]",-0.0012406947890818895
4,random,"[13620, 7452, 1268, 8548]",-0.0020918944201556984
4,random,"[7186, 12364, 4242, 10002]",-0.0012406947890818813
4,random,"[1435, 4146, 7911, 4833]",-0.0016855178546632847
4,random,"[238, 8825, 1729, 12691]",-0.0018825454742099701
4,random,"[3356, 2679, 7811, 957]",-0.0014643405670570573
4,random,"[12097, 9979, 8929, 9616]",-0.0012406947890818874
4,random,"[9642, 4231, 948, 6041]",-0.0021180635743507197
4,random,"[3024, 1368, 130, 14882]",-0.0012406947890818774
4,random,"[417, 3646, 2934, 1736]",0.11862543815112252
4,random,"[5024, 12888, 7828, 4808]",-0.0012406947890818939
4,random,"[7803, 9850, 328, 4071]",-0.001497738319497474
4,random,"[14814, 2125, 674, 3191]",-0.0018564870588643212
4,random,"[14511, 4807, 2048, 6028]",-0.0016626908314745995
4,random,"[4712, 7543, 1169, 9687]",-0.0014656075230406937
4,random,"[294, 7330, 3419, 782]",0.16563275434243172
4,random,"[6014, 3360, 13829, 7506]",-0.0012406947890818824
4,random,"[10554, 1943, 1414, 8014]",0.14455213028502756
4,random,"[3544, 3378, 2355, 11042]",-0.001944079485000247
4,random,"[6321, 2267, 9032, 4635]",-0.0017851986279291017
4,random,"[4374, 964, 9569, 9865]",-0.0014945817893624329
4,random,"[4188, 5281, 1247, 311]",-0.0014956037222764631
4,random,"[10556, 2436, 5962, 7552]",-0.0012406947890818934
4,random,"[11072, 10747, 11610, 381]",-0.0012406947890818793
4,random,"[4234, 14440, 1701, 2349]",-0.0023506681551378654
4,random,"[3758, 6564, 5133, 5284]",-0.0017693476666204874
4,random,"[2566, 14144, 12612, 4147]",-0.0012406947890818856
4,random,"[1540, 481, 13424, 8222]",-0.0014962467231019677
4,random,"[4736, 792, 356, 6796]",-0.00149458178936242
4,random,"[13253, 4604, 3890, 1505]",-0.0012406947890818759
4,random,"[9008, 8510, 5356, 3971]",-0.0014530441124416269
4,random,"[9977, 5007, 14817, 10398]",-0.0014893514220996192
4,random,"[12169, 6936, 932, 7499]",-0.0020934854150489414
4,random,"[5051, 4667, 7063, 1284]",-0.0012406947890818852
4,random,"[11661, 320, 2258, 5406]",-0.0014980694559008068
4,random,"[1703, 2679, 8028, 4109]",-0.0012406947890818778
4,random,"[130, 10807, 260, 4774]",-0.0012406947890818822
4,random,"[223, 5474, 3643, 6178]",-0.0014956037222764729
4,random,"[2018, 12437, 1044, 2117]",-0.001900541463059309
4,random,"[6488, 3059, 5629, 9116]",-0.001240694789081881
4,random,"[13532, 5234, 8197, 8163]",-0.0012406947890818837
4,random,"[1510, 9231, 7379, 461]",-0.0017706005098054598
4,random,"[1898, 11076, 3397, 10951]",-0.0012406947890818856
4,random,"[2398, 356, 9394, 4190]",-0.0016705630222130289
4,random,"[11064, 12405, 3184, 13353]",-0.001240694789081898
4,random,"[9373, 1857, 5917, 10433]",-0.001240694789081883
4,random,"[4304, 2444, 10671, 5382]",-0.0012406947890818865
4,random,"[1755, 13894, 4815, 948]",-0.0014976730963992555
4,random,"[8111, 4855, 12691, 6643]",-0.0012406947890818813
4,random,"[2507, 1484, 10433, 6028]",-0.001978580891540698
4,random,"[9157, 1732, 4231, 2916]",-0.0014975928683822932
4,random,"[8042, 2783, 1118, 347]",-0.00149667724066321
4,random,"[454, 645, 13206, 6385]",-0.001491400332605675
4,random,"[10897, 4245, 14882, 1441]",-0.0014976730963992522
4,random,"[4518, 14420, 5497, 12432]",-0.0016945600012643214
4,random,"[1375, 9861, 1334, 9239]",-0.0014974926555456295
4,random,"[1157, 5319, 420, 13477]",0.16563275434243174
4,random,"[4975, 7159, 6488, 1833]",-0.0012406947890818856
4,random,"[2557, 12964, 9057, 12125]",-0.0017805740384737765
4,random,"[2194, 8798, 1177, 6181]",-0.0012406947890818809
4,random,"[12366, 9449, 9486, 6359]",-0.0012406947890819
4,random,"[11605, 7696, 6741, 5581]",-0.0024035830477921465
4,random,"[4105, 10239, 7935, 5494]",-0.001783420885362324
4,random,"[8659, 4963, 9563, 1505]",-0.0020152612941895585
4,random,"[10556, 6616, 4134, 2589]",-0.0018447517186036672
4,random,"[6747, 9586, 3817, 190]",-0.0016913888435184518
4,random,"[13541, 766, 592, 2907]",-0.0012406947890818809
4,random,"[5141, 1551, 8615, 2028]",-0.0012406947890818943
4,random,"[5260, 1035, 8842, 7294]",-0.00148622269020737
4,random,"[109, 2441, 1733, 2907]",-0.001474266904966592
4,random,"[1411, 9788, 7458, 5525]",-0.0020137620725920414
4,random,"[5298, 12223, 1388, 11954]",-0.001240694789081883
4,random,"[13502, 918, 4391, 3626]",-0.0012406947890818735
4,random,"[4176, 1067, 2418, 2686]",-0.0015911062534892308
4,random,"[4826, 9788, 5887, 4975]",-0.0016935958709121074
4,random,"[11259, 6887, 3874, 2067]",-0.0012406947890818793
4,random,"[1689, 1128, 4084, 37]",-0.0016931773978349246
4,random,"[1308, 7399, 5178, 10363]",-0.001240694789081896
4,random,"[9237, 2948, 14440, 8337]",-0.0012406947890818928
4,random,"[9069, 9836, 6942, 13076]",-0.0014671909825514481
4,random,"[4303, 2927, 11497, 2858]",-0.001498195833291798
4,random,"[0, 2819, 6822, 4763]",-0.0023362522898519224
4,random,"[4726, 9681, 8236, 1604]",-0.001240694789081883
4,random,"[7415, 10371, 383, 823]",-0.0014969794886914034
4,random,"[11327, 1075, 11927, 12344]",-0.0016941207176566192
4,random,"[566, 13502, 209, 6256]",-0.0017790480327067235
4,random,"[1909, 1317, 4850, 5448]",-0.001777104229265349
4,random,"[5406, 4445, 476, 3882]",-0.001496246723101968
4,random,"[5258, 4008, 8994, 10571]",-0.0012406947890818796
4,random,"[11042, 7611, 13477, 1612]",-0.0012406947890818785
4,random,"[11693, 1368, 11656, 8088]",-0.0017883749592061684
4,random,"[12932, 13805, 10356, 4339]",-0.0014966772406632227
4,random,"[1438, 12496, 7840, 3]",-0.0014981958332918018
4,random,"[196, 4518, 7037, 5062]",-0.001240694789081882
4,random,"[2882, 71, 324, 6474]",-0.002185736397796146
4,random,"[6213, 3397, 9375, 910]",-0.0014962467231019797
4,random,"[4604, 3566, 14082, 9040]",-0.0012406947890818973
4,random,"[3063, 1015, 1736, 2501]",0.123873275976233
4,random,"[5683, 422, 7170, 2825]",-0.0014980352164065387
4,random,"[7748, 1674, 11635, 1535]",-0.0017894205638584425
4,random,"[11180, 7634, 3340, 2557]",-0.0021054954566259855
4,random,"[964, 11861, 12130, 10272]",-0.0014945817893624296
4,random,"[13353, 10636, 501, 5820]",-0.002008668028496498
4,random,"[2560, 325, 3634, 326]",-0.001858604922710839
4,random,"[14634, 1736, 1767, 559]",-0.0012406947890818856
4,random,"[6321, 6815, 313, 1540]",-0.001496246723101978
4,random,"[8798, 11201, 2140, 4783]",-0.0016934667409319818
4,random,"[7289, 2573, 1118, 13973]",0.12330300261004364
4,random,"[14641, 755, 267, 14102]",-0.0025113508713256894
4,random,"[4274, 14584, 4, 11013]",-0.001498195833291795
4,random,"[13814, 7353, 10390, 1874]",-0.001791325724796374
4,random,"[5682, 14495, 10878, 947]",-0.0014981402881646246
4,random,"[8156, 479, 7469, 2927]",-0.001240694789081876
4,random,"[8059, 2818, 10026, 3396]",-0.0012406947890818939
4,random,"[2028, 11637, 2662, 8879]",-0.0020001367291752827
4,random,"[10775, 4862, 1468, 3850]",-0.0012406947890818718
4,random,"[10295, 3556, 3340, 11248]",-0.0017891069281300229
4,random,"[1292, 2596, 7629, 5241]",-0.0014811074850866173
4,random,"[5378, 1728, 5861, 11592]",-0.0012406947890818973
4,random,"[11090, 11199, 14634, 5466]",-0.0016857276103966472
4,random,"[2325, 6152, 7080, 2063]",-0.0014981958332918042
4,random,"[2889, 13993, 811, 2006]",-0.0018477678448391925
4,random,"[6823, 395, 3686, 989]",-0.0016862950783396013
4,random,"[4477, 5690, 6614, 12325]",-0.0012406947890819034
4,random,"[7326, 2134, 5453, 14768]",-0.00124069478908188
4,random,"[12151, 1579, 2409, 5887]",-0.0017785445646935924
4,random,"[9423, 6953, 12057, 5602]",-0.001240694789081882
4,random,"[13810, 571, 1767, 9913]",-0.00208356468410377
4,random,"[13902, 2021, 3704, 13477]",-0.001491927407540885
4,random,"[5086, 7201, 2697, 2353]",-0.0012406947890818865
